# psr_name pos_epoch ecl_lon ecl_lon_err ecl_lat ecl_lat_err pm_ecl_lon pm_ecl_lon_err pm_ecl_lat pm_ecl_lat_err plx plx_err
# None MJD deg deg deg deg mas/yr mas/yr mas/yr mas/yr mas mas
J1946+3417    57449.0000  309.1988367076006  0.0000000397278   54.1655714725582  0.0000000319558     -5.9229  0.1159    6.7037  0.1559   -0.3279  0.9488
J2010-1323    56511.0000  301.9244880261443  0.0000000069253    6.4909456866262  0.0000000717940      1.2279  0.0114   -6.2739  0.1342    0.4083  0.1193
J2017+0603    56952.0000  308.2611812286156  0.0000000119769   25.0444942927609  0.0000000269739      2.1754  0.0251   -0.3366  0.0725    0.2795  0.2171
J2033+1734    57212.0000  316.2900903144330  0.0000000315893   35.0628470499361  0.0000000477095     -8.4582  0.0949   -7.4997  0.1536    0.9909  0.5585
J2043+1711    56846.0000  318.8684825545317  0.0000000050969   33.9643212709310  0.0000000079325     -8.8148  0.0090   -8.5060  0.0170    0.7215  0.0625
J2145-0750    55597.0000  326.0246148221227  0.0000000250494    5.3130536066555  0.0000002769965    -11.9943  0.0255   -4.7115  0.2752    1.2392  0.2026
J2214+3000    56885.0000  348.8091469782522  0.0000000341196   37.7131476682000  0.0000000390263     17.8025  0.0642  -11.1580  0.1132    1.6977  0.5447
J2229+2643    57212.0000  350.6956376982205  0.0000000146164   33.2901736373882  0.0000000217686     -4.2319  0.0348   -4.3362  0.0805    0.2185  0.2497
J2234+0611    57291.0000  342.6052384930758  0.0000000053676   14.0794332936537  0.0000000248284     27.1080  0.0174   -0.6613  0.1019    0.8384  0.1021
J2234+0944    57186.0000  344.1190196268665  0.0000000144976   17.3185820230032  0.0000000551017     -6.0182  0.0414  -32.2863  0.1813    0.6946  0.2372
J2302+4442    56947.0000    9.7804368283611  0.0000000419561   45.6654339076278  0.0000000425304     -3.0480  0.0650   -4.9407  0.1034    0.4441  0.8308
J2317+1439    55644.0000  356.1294056227684  0.0000000106670   17.6802325253659  0.0000000336891      0.2237  0.0077    3.6822  0.0270    0.5959  0.0786
J2322+2057    57501.0000    0.1359570535021  0.0000000228064   22.8783662696495  0.0000000430681    -22.8367  0.0836   -5.9326  0.1695    0.9756  0.2578
