# psr_name pos_epoch eph ra dec pmra pmdec plx ra_err dec_err pmra_err pmdec_err plx_err
# None MJD None deg deg mas/yr mas/yr mas mas mas mas/yr mas/yr mas
J1843-1113    55000.0000  DE436     280.9219247221     -11.2252968833      -1.909      -3.223       0.616       0.15820738       0.65087948      0.059993      0.247630      0.383765
J1853+1303    55000.0000  DE436     283.4888283087      13.0622413944      -1.629      -2.964       0.150       0.06235955       0.09220121      0.023724      0.037778      0.251960
J1857+0943    55000.0000  DE436     284.4016275908       9.7214464222      -2.652      -5.423       0.883       0.03887488       0.07203321      0.003558      0.006414      0.139554
J1903+0327    55712.0000  DE436     285.7741369967       3.4553318472      -2.839      -6.638       0.307       0.35393101       1.13160678      0.297452      0.810896      0.660871
J1909-3744    55000.0000  DE436     287.4476399321     -37.7373654806      -9.513     -35.777       0.882       0.00435002       0.01603708      0.001607      0.005777      0.013675
J1910+1256    55000.0000  DE436     287.5404227867      12.9404129806       0.214      -7.043       0.150       0.09088553       0.14686408      0.029501      0.050782      0.278501
J1911+1347    55000.0000  DE436     287.9800195833      13.7928844222      -2.897      -3.756       0.000       0.07384505       0.14409748      0.031323      0.052911      0.000000
J1911-1114    55000.0000  DE436     287.9553431242     -11.2395782667     -13.681      -9.340       0.000       0.41066718       2.16800034      0.165857      0.905241      0.000000
J1918-0642    55000.0000  DE436     289.7001380658      -6.7096915278      -7.149      -5.937       0.753       0.04124369       0.13626584      0.015742      0.051795      0.105005
J1923+2515    56100.0000  DE436     290.8437223367      25.2612823611      -6.694     -14.745      -0.295       0.10696096       0.16306738      0.098885      0.188129      0.625156
J1939+2134    55000.0000  DE436     294.9106718700      21.5830904194       0.074      -0.410       0.192       0.02418134       0.03402971      0.001868      0.002607      0.049759
J1944+0907    55000.0000  DE436     296.0388618725       9.1230858667      14.136     -22.639       0.080       0.29035935       0.55710291      0.084475      0.167800      0.340860
J1949+3106    56367.0000  DE436     297.3734885917      31.1010559833      -4.953      -5.059      -0.669       2.54216809       2.24132838      5.472766      7.043725      3.179299
J1955+2908    55000.0000  DE436     298.8661490629      29.1454053639      -1.029      -4.171      -1.178       0.17596624       0.24031268      0.055342      0.078402      1.098837
J2010-1323    55000.0000  DE436     302.6913360450     -13.3989073306       2.557      -5.862       0.161       0.14829902       0.61558418      0.056236      0.237561      0.136243
J2017+0603    56200.0000  DE436     304.3446043796       6.0515468944       2.391      -0.523       0.486       0.17047207       0.33454019      0.381461      0.578306      0.226015
J2019+2425    55000.0000  DE436     304.8830868742      24.4208369611      -8.769     -19.883       0.000       1.01476059       1.75167594      0.499308      0.665301      0.000000
J2033+1734    55000.0000  DE436     308.3646424637      17.5829235278      -5.901      -8.986       0.000       0.88720500       1.69763326      0.427347      0.795755      0.000000
J2043+1711    56175.0000  DE436     310.8370090292      17.1913679000      -5.762     -10.849       0.892       0.02699609       0.04927650      0.059751      0.100219      0.116680
J2124-3358    55000.0000  DE436     321.1826992962     -33.9791441611     -14.093     -50.228       2.613       0.13090191       0.27375544      0.033588      0.070702      0.287581
J2129-5721    55000.0000  DE436     322.3448688962     -57.3539514361       9.253      -9.609       0.000       0.06855658       0.08854411      0.022800      0.027617      0.000000
J2145-0750    55000.0000  DE436     326.4602525237      -7.8384688000      -9.583      -8.872       1.535       0.09782672       0.27072793      0.025382      0.069265      0.095284
J2214+3000    56222.0000  DE436     333.6618791617      30.0106104222      20.686      -1.576       1.121       0.06995559       0.06320923      0.145773      0.200890      0.234249
J2229+2643    55000.0000  DE436     337.4620226783      26.7326891500      -1.719      -5.866       0.000       0.24272459       0.33106355      0.119762      0.147673      0.000000
J2302+4442    56279.0000  DE436     345.6957441392      44.7061381778      -5.403      -7.329       0.956       2.72224871       2.62182232      4.012917      4.540772      1.250310
J2317+1439    55000.0000  DE436     349.2884860412      14.6586821778      -1.334       3.507       0.083       0.09056583       0.17883921      0.025798      0.050316      0.102997
J2322+2057    55000.0000  DE436     350.5930632933      20.9507436250     -18.549     -15.306       0.000       0.91150297       1.28667820      0.324978      0.461540      0.000000
